DATE,TITLE,SUMMARY
2022-12-13 17:20:01,Christian McCaffrey honors girlfriend Olivia Culpo after 49ers win: ‘With me through it all’,Christian McCaffrey is thankful for his biggest supporter.
2022-12-13 17:14:48,New Moderna cancer vaccine showing breakthrough results: ‘A tremendous step forward’,The jab builds on the technology first used in the company's Covid vaccine.
2022-12-13 17:12:37,"Whoopi Goldberg Tells ‘The View’ She Felt Pressured to Get Married Three Times, But “Didn’t Want to Be”","""That's how I grew up,"" Goldberg said. ""You're supposed to get married."""
2022-12-13 17:10:06,Kim Kardashian hits the beach in see-through white bikini: ‘Do you’,"""Life tip- do you,"" the Skims founder wrote, inspiring comments ranging from ""I’m sure if you could u would Kim"" to ""Kim there’s people dying."""
2022-12-13 17:04:36,"Vanessa Hudgens channels Lady Gaga with blond wig, bleached brows","The ""Princess Switch"" star made another type of switchup when she donned a look similar to the ""Poker Face"" singer in a new Instagram photo."
2022-12-13 17:01:34,‘Avatar: The Way of Water’ review: The ingenious sequel we’ve been waiting for,Spending more than a decade pining for Pandora was worth it.
2022-12-13 17:00:30,‘Derry Girls’ Season 3 Cemented Its Status Among The Sitcom Greats,Keep your fingers crossed for a movie!
2022-12-13 16:56:17,NYC gangbanger hit with life sentence in two-decade-old Father’s Day shooting,The case turned into a homicide in November 2010 when innocent bystander Caprice Jones died as a result of his injuries.
2022-12-13 17:38:22,"Denver boy, 8, suffers horrific injuries in fall from horse during Belize vacation","An 8-year-old Denver boy suffered devastating injuries, including a fractured skull, after he fell off a horse in Belize during a stop on the family&#8217;s dream cruise vacation. Stefan Keryan and his family were on a Carnival Cruise ship that docked last week in Belize, where they decided to go on an excursion to the..."
2022-12-13 17:36:21,‘Baywatch’ babe Donna D’Errico claps back at critic of her ‘thirsty’ outfit snap,“This is a photo of me completely covered from head to toe in a Santa costume…And you want to come on here and call me thirsty? Because my Santa costume is fitted?”
2022-12-13 17:33:40,Mountain guide captures farewell to family on video after volcano erupts in Chile,"An unexpected erruption at Lascar volcano in the north of Chile was caught on video Saturday, and the startling eruption sent some hikers running as a dense column of smoke shot nearly 20,000 feet into the air."
2022-12-13 17:33:32,"Joy Behar Confesses Her Father Didn’t Think She Was Pretty on ‘The View’: “Whatever, He’s Dead Now”","""I liked him, actually. He was very funny,"" Behar said of her late dad."
2022-12-13 17:32:33,Prominent DeSantis donor dies in apparent suicide amid sexual misconduct probe: report,"Kent Stermon, 50, of Jacksonville, was found dead in a truck last Thursday."
2022-12-13 17:31:15,GOP senators demand government spending bill get pushed to next year,GOP Sens. Rick Scott and Mike Lee called on their congressional colleagues to oppose a spending bill put forward by Senate Majority Leader Chuck Schumer and House Speaker Nancy Pelosi until after the first of the year when Republicans will take control of the House.
2022-12-13 17:30:29,‘Jojo’s Bizarre Adventure: Stone Ocean’ Ending Explained: Is Everyone Dead?,JoJo&#039;s Bizarre Adventure is over (for now).
2022-12-13 17:27:11,"Biden hails 7.1% inflation, warns prices ‘going to take time’ to go down","President Biden celebrated a slight decline in the rate of annual inflation to 7.1% Tuesday while warning a return to normal rates of around 2% was ""going to take time."""
2022-12-13 17:25:13,NYPD auto pound with vehicle evidence is ‘burning down’: officials,"The blaze erupted at 10:37 a.m. at the Erie Basin Auto Pound on Columbia Street in Red Hook, a Fire Department spokesman said."
2022-12-13 17:22:26,Why resorts are rolling out the red carpet for off-season travelers,"Properties around the world, such as Coquillade in Provence, are slashing rates and introducing never-before offered activities to seduce bookings off-season."
2022-12-13 18:36:43,Katharina Mazepa: Lisa Hochstein admitted to creating troll accounts,Mazepa filed a restraining order against Lisa in July with claims that the reality star had been harassing and bullying her since she started dating Lenny.
2022-12-13 18:36:31,Jimmy Kimmel Calls Elon Musk A “Troll” And Roasts Him For Pronouns Tweet About Fauci,"He concluded the topic by saying that he has ""no love for Elon, bro."""
2022-12-13 18:35:21,American bride goes viral for family’s ‘surreal’ reaction to her Indian wedding attire,"A video of newlywed Hannah Rogers, 31, displaying her traditional Indian wedding attire to her family and friends has garnered 12 million views on Instagram."
2022-12-13 18:33:41,Hero rat saves woman from going up in flames,"Rat to the rescue! Ratty, a pet rodent in Peterborough, UK, prevented a potential house fire by waking up its owner after she had fallen asleep with a lit cigarette. &#8220;She saved us, and I like to think that&#8217;s her way of paying me back for rescuing her in the first place,&#8221; Carolina Davis, 61,..."
2022-12-13 18:30:08,‘Sanditon’ Season 3 Teaser Shows Colbourne Plotting for Charlotte: “She Is Not Married Yet”,Will everyone find their happily ever after in the period drama's final season?
2022-12-13 18:26:55,Couple getting frisky on a jet ski,"This couple is into watersports. Two shameless shaggers had sex on a jet ski in the waters off Cabo Frio, Brazil. In the shocking X-rated footage, the man and his bikini-bottomless female partner perform several sexual positions as a crowd, also on jet skis, gawked."
