DATE,TITLE,SUMMARY
2022-11-29 19:25:00,Crime in the retail world makes for not so happy holiday shopping season,"The holiday shopping season is arriving amid a wave of organized retail crime, with some executives having recently raised the alarm about the issue "
2022-12-06 19:25:00,"US economy adds 263,000 jobs in November, better than expected as hiring remains solid",The Labor Department's November jobs report provided a key snapshot of the labor market's health amid growing fears that the U.S. is headed for a recession 
2022-12-06 19:25:00,US labor chief says poor immigration policy is 'biggest threat' to economy,"Labor Secretary Marty Walsh highlights the ""threat"" poor immigration policy presents to the U.S. economy while unpacking the November jobs report "
2022-12-06 19:25:00,"Biden signs bill forcing rail unions to accept agreement, averting crippling strike",President Biden on Friday signed bipartisan legislation approved by Congress to prevent a railroad strike that could have crippled the U.S. economy 
2022-12-06 19:25:00,OPEC+ in a 'quandary' over oil output: Andy Lipow,Lipow Oil Associates president Andy Lipow forecasts OPEC+ to leave their oil production quota 'unchanged' at their December 4th meeting on 'The Claman Countdown 
2022-12-06 19:25:00,November jobs report breakdown: Which industries hired the most workers?,U.S. employers added more jobs than expected in November as the labor market remained strong in the face of higher interest rates and steep inflation 
2022-12-06 19:25:00,"IRS warns Americans about $600 threshold to report Venmo, Cash App payments","Beginning this year, taxpayers need to prepare to report transactions exceeding $600 that are received through Venmo, PayPal and other cash apps to the IRS "
2022-12-06 19:25:00,Rail workers speak out after Biden forces unions to accept deal: 'He turned his back',Railroad workers are speaking up after President Biden signed bipartisan legislation to avoid a strike that could have had disastrous consequences for the economy 
2022-12-06 19:25:00,"LA City Council votes to phase out oil drilling, ban new wells with gas prices far above national average",The Los Angeles City Council on Friday voted to ban oil and gas wells within city limits and phase out existing wells over the next 20 years 
2022-12-06 19:25:00,Fewer tourists and less spending in Las Vegas as inflation takes its toll,"Las Vegas is seeing few tourists and less spending from the tourists who are there, according to a new report. Researchers say inflation is nipping American's gambling plans "
2022-12-14 23:00:00,"Sam Bankman-Fried denied bail in Bahamas, ordered held until Feb. 8 in alleged FTX crypto fraud scheme","A magistrate judge in the Bahamas has ordered Sam Bankman-Fried held until February, hours after a U.S. federal criminal indictment was unsealed "
2022-12-14 23:00:00,Supply-Chain shortfalls targeted by new bill,Rep. Ro Khanna (D. Calif.) and Sen. Marco Rubio (R. Fla.) are working to reduce supply chain by putting the Government in control of organizing the economy 
2022-12-14 23:00:00,"UK inflation eases, remains close to 40-year high","While annual consumer price inflation dipped to 10.7% in November from 11.1% the previous month, inflation remains at levels last seen in the 1970s and early 1980s "
2022-12-14 23:00:00,Biden administration plans to blacklist over 30 Chinese companies: report,"The U.S. Department of Commerce plans to add over 30 Chinese companies to a trade blacklist next week, according to a new report "
2022-12-14 23:00:00,"Bahamas jail where FTX's Sam Bankman-Fried reportedly heading is 'harsh,' rat-infested: State Department","Fox Hill Prison, where FTX founder Sam Bankman-Fried reportedly is heading following his arrest in the Bahamas, has ""harsh"" conditions and poor sanitation, the State Department says "
2022-12-14 23:00:00,"Fed slows interest rate increases with 50-basis-point hike, but signals more to come",The Federal Reserve enacted its seventh consecutive interest rate hike this year as it attempts to cool inflation without triggering an economic recession 
2022-12-14 23:00:00,"Sen. Elizabeth Warren, celebrity investor Kevin O'Leary clash over cryptocurrency, money laundering",Massachusetts Sen. Elizabeth Warren got into a back-and-forth with FTX paid spokesman Kevin O'Leary during a Wednesday hearing over whether cryptocurrency facilitates money laundering 
2022-12-25 18:00:00,Alveda King's Christmas message: Fight 'fear' with generosity,Fox News contributor Alveda King discusses the struggles charitable causes are facing as inflation surges and economic hardships mount on 'Cavuto: Coast to Coast 
2022-12-25 18:00:00,The whack-a-mole economy: US manufacturers struggle with unpredictable supplies,"Issues that began with the coronavirus pandemic, get worse as high inflation, the Ukraine war, and tension with China continue to disrupt the supply chain "
2022-12-25 18:00:00,"Economic index falls for ninth straight month, flashing recession warning","The Conference Board's Leading Economic Indicators index fell for the ninth straight month, signaling that a recession is looming on the horizon in the U.S "
2022-12-25 18:00:00,"Trouble filling a job? Look at hiring someone with a criminal record, HR pro says",Human resource experts say more companies are open to hiring job applicants with criminal records and see the trend as one solution to the tight labor market 
2022-12-25 18:00:00,Increase in prices are a 'real gut punch' to the American consumer: Brandon Arnold,Executive Vice President of National Taxpayers Union Brandon Arnold joins 'Fox Business Tonight' to discuss why stocks are sinking ahead of Christmas weekend 
2022-12-25 18:00:00,"Fed's preferred inflation gauge cooled in November, but prices remained stubbornly high","Inflation showed signs of cooling last month, a welcoming sign for the Federal Reserve as it tries to cool consumer prices with higher interest rates "
2022-12-25 18:00:00,US new home sales unexpectedly increase in November for second straight month,"Mortgage rates have more than doubled over the past year, pushing many prospective homebuyers out of the market, even as home prices remain near a record-high "
2022-12-25 18:00:00,"Buffalo airport airfield closed, flights canceled due to winter storm","The airport that serves Buffalo, New York closed its airfield and canceled Friday evening flights amid a powerful winter storm "
2022-12-25 18:00:00,Supply chains upended by COVID are back to normal,"Parcel carrier FedEx Corp. and other regional carriers are having an easier time delivering packages this peak season, with additional capacity and steady parcel volume "
2022-12-25 18:00:00,"Here are some restaurants, businesses open on Christmas Day","Most businesses will be shuttered on Christmas Day, but there are still some options for people who need to grab a last-minute grocery or want to eat out for the holiday "
