DATE,TITLE,SUMMARY
2022-08-31 08:30:00,‘We’re in a housing recession’,The housing market has cooled so much as the Fed withdraws its support for the economy that some analysts say it may be in a slump.
2022-09-02 15:03:34,G-7 announces price cap deal on Russian oil in win for Yellen,The plan touted by the U.S. Treasury secretary aims to diminish the Kremlin's revenue while preserving the global oil supply.
2022-09-02 08:30:00,Powell’s ‘dangerous’ words risk resistance from lawmakers,"“Jerome Powell’s rhetoric is dangerous, and a Fed-manufactured recession is not inevitable — it’s a policy choice,” Sen. Elizabeth Warren said."
2022-09-13 12:50:37,U.S. inflation falls for 2nd straight month on lower gas costs,"Despite the signs of moderating price increases, inflation remains far higher than many Americans have ever experienced and is keeping pressure on the Federal Reserve."
2022-09-21 08:30:00,The Fed is declaring war on inflation. It could lead straight to recession.,Fed Chair Jerome Powell has pledged to do whatever it takes to curb inflation.
2022-09-30 08:30:00,The Fed's Powell is squeezing the global economy,The Fed's interest rate hikes have fueled market turmoil by boosting the value of the dollar and feeding higher borrowing costs.
2022-10-03 08:30:00,Fed's Powell ignores politics — and may pay a heavy price,It’s a rare moment for a Fed chair to toss aside all political considerations and ignore frantic investors.
2022-10-19 10:00:00,"Voters pessimistic on economy, inflation as Election Day approaches",A new POLITICO/Morning Consult poll suggests economic woes are taking a toll on the electorate.
2022-10-20 14:23:25,Watch Liz Truss announce her resignation,
2022-10-21 16:11:00,"Soaring tax revenue, spending plunge spark record drop in budget deficit",The budget gap shrank by half in fiscal 2022 as spending on pandemic programs expired and tax revenues surged.
2022-10-21 00:03:37,"Yes, the Liz Truss debacle matters for Americans",The U.K. political drama will have ripple effects in the U.S.
2022-10-21 21:48:10,Biden: About 22M applied for student debt relief,
2022-10-23 17:16:03,"More voters trust Republicans on economy as interest in midterms hits high, polls say","According to an NBC News poll released Sunday, 70 percent of registered voters expressed interest in the upcoming election as a “9” or “10” on a 10-point scale."
