DATE,TITLE,SUMMARY
2021-08-15 16:44:44,"Evangelism Report: Despite Susan Saying 'God Bless You' Every Time Someone Sneezes, Coworkers Still Haven't Asked About Her Faith",
2021-08-15 16:17:27,Heaven Installs Garbage Can At Entrance For Discarding All The Seashells You Wasted Your Life Collecting,
2021-08-15 15:43:42,Report: Go To Church You Heathen,
2021-08-15 12:08:24,Dad Who's Been Saying 'It's Time To Leave For Church!' All Morning Still Last One Out Of The House,
2021-08-14 23:59:30,CNN Praises Taliban For Wearing Masks During Attack,
2021-08-14 23:06:35,Schwarzenegger To Star In 'Terminator' Reboot Where He Goes Back In Time To Make Sure Everyone Is Wearing A Mask,
2021-08-14 21:08:37,Snopes Publishes Fact-Check On Whether Snopes Plagiarized But Oh No! The Whole Article Seems To Have Been Stolen From PolitiFact,
2021-08-14 19:51:39,Exclusive: We Have Acquired The Department Of Homeland Security's Complete List Of Terror Threats,
2021-08-14 18:26:07,Study Finds Most Parents OK With Government Brainwashing Their Children If It Means Free Babysitting,
2021-08-13 18:19:47,Scientists Rename Climate Change 'COVID' So Americans Will Immediately Give Up All Their Rights To Fight It,
2021-08-16 14:57:20,Biden Administration Deploys Elite Squad Of TikTok Influencers To Stop Taliban,
2021-08-16 13:07:59,BREAKING: Biden To Hold Special Press Conference Today To Announce What Ice Cream Flavor He’s Eating,
2021-08-16 19:41:59,Taliban Enjoys Deep Belly Laugh Over Diversity Training Materials Left Behind By U.S. Military,
2021-08-16 18:41:19,Health Officials Warn Of Mysterious Infertility Crisis Among Trans Women,
2021-08-16 18:02:06,"'Rumors That The Taliban Have Taken Over Are Unfounded,' Says Jen Psaki Wearing Hijab",
2021-10-08 15:43:38,Ships Arrive From The Orient Laden With Pumpkin Spice,
2021-10-07 21:09:06,17 Things With A Higher Approval Rating Than Joe Biden,
2021-10-07 20:52:46,Democrats Declare Democracy Has Failed Because They Did Not Get Their Way,
2021-10-07 20:52:34,Terrorists Released From Guantanamo Bay To Make Room For Parents Who Protested At School Board Meetings,
2021-10-07 20:47:25,New App 'LootDash' Lets You Send Someone To Loot San Francisco Stores For You,
2021-10-07 20:22:27,Scientists Reveal The True Immunity Was Inside You All Along,
2021-10-07 18:08:22,Trump Files Lawsuit Against Facebook After Quiz Says He's In House Hufflepuff,
2021-10-07 17:44:49,Experts Predict LGBTQ Acronym Could Circle The Earth 3 Times By 2022,
2021-10-07 16:42:23,Brilliant: Biden Solves Debt Crisis By Writing 'One Trillion' On Dollar Bill With Permanent Marker,
2021-10-06 21:26:20,Top Ten Revelations From The Facebook Whistleblower,
2021-10-08 18:23:03,"In Controversial New Netflix Special, Dave Chappelle Just Reads From A Biology Textbook",
2021-10-08 16:14:45,Texas Introduces Express Lanes For Guys In Cowboy Hats Driving Lifted Pickup Trucks Alone,
2021-12-31 23:48:39,Miracle: God Graciously Allows Earth Full Of Sinful Humans To Complete Another Trip Around The Sun,
2021-12-31 23:45:08,The Babylon Bee's Top Predictions For 2022,
2021-12-31 22:31:25,Betty White Passes Away One Last Time,
