DATE,TITLE,SUMMARY
2021-07-18 10:06:30,Grief-induced anxiety: Calming the fears that follow loss,"Millions of Americans are grieving loved ones taken by Covid-19. Yet even outside of a pandemic — with its staggering losses of lives, homes, economic security and normalcy — grief is hard work."
2021-11-09 09:17:24,How journal writing can help you 'Keep Moving' through loss and uncertainty,No one was more surprised than poet Maggie Smith that writing herself a daily pep talk during the unraveling of her 18-year marriage actually helped her feel better.
2021-06-21 17:43:43,How are hurricanes named?,Hurricane naming is more of an art than a science. Here's how it works.
2021-07-17 20:08:08,Ready to vacation again? This TikTok travel guru has tips,"Ben Kielesinski spent the pandemic transporting his followers out of lockdowns and into ice caves, lush forests and waterfalls. From where to go to how to pack, he shares his tips for ensuring your next vacation is the trip of a lifetime."
2021-07-17 20:08:08,"Before you book your next trip, try this TikTok travel guru's tips","Ben Kielesinski spent the pandemic transporting his followers out of lockdowns and into ice caves, lush forests and waterfalls. From where to go to how to pack, he shares his tips for ensuring your next vacation is the trip of a lifetime."
2021-05-26 01:06:48,Stunning pics capture synchronized swimmers from above,"The scene is viewed from above: Eight women in white halter bathing suits and matching swim caps form geometric shapes in a pristine turquoise swimming pool. They cascade like dominoes on the diagonal, join their arms and legs in kaleidoscopic compositions, and peek out from under the white shimmery discs of open parasols."
2021-07-17 20:08:08,Watch: TikTok travel guru shares his tips for the 'trip of a lifetime',"Ben Kielesinski spent the pandemic transporting his followers out of lockdowns and into ice caves, lush forests and waterfalls. From where to go to how to pack, he shares his tips for ensuring your next vacation is the trip of a lifetime."
2021-04-23 14:20:49,A short history of the world's tallest buildings,"When New York's Equitable Life Building opened in 1870, the businessman behind the project, Henry Baldwin Hyde, was berated for having delusions of grandeur. Costing more than $4 million (around $81 million in today's money), his insurance company's headquarters soared a then-astonishing seven stories above the streets of Manhattan."
2021-02-03 20:28:13,The Native American couple redefining relationship norms,"In the summer of 2019, as an overcast sky hung over Minnesota's Prairie Island Indian Community, photographer and filmmaker Tomás Karmelo Amaya took a portrait of a couple kissing while wearing colorful regalia."
2021-10-18 01:16:28,When your home becomes a tourist attraction,"Have you ever looked at a beautiful little mews house in London and thought ""it must be so amazing to live there?"""
