DATE,TITLE,SUMMARY
2021-08-16 11:30:32,"Retailers begin reporting this week, but the delta variant is a big wild card",Big retailers get their time to shine as they report earnings this week. The question is whether they can maintain momentum through the rest of 2021.
2021-08-13 00:20:35,"Disney beats expectations across the board, with U.S. parks returning to profit","The company beat on subscriber estimates for Disney+, coming in at 116 million."
2021-08-13 00:35:29,Airbnb shares fall after company reports revenue jump of 300% but warns about delta,"Airbnb's revenue came in at $1.34 billion, up nearly 300% year over year."
2021-08-13 00:24:54,Palantir revenue jumps 49% in second quarter,"Palantir's business has gotten a boost from the pandemic, and it recently extended contracts with government health agencies."
2021-08-13 00:25:41,Chinese Tesla rival Nio narrows losses as revenue surges 127%,"Amid the global chip shortage, the Nio CEO said the firm has been ""working closely"" with its partners to ""improve the overall supply chain production capacity."""
2021-08-10 22:14:59,Coinbase profits surge following volatile stretch of cryptocurrency trading,"While the company offered no formal guidance, it did say trading volume will be lower in the third quarter compared with Q2."
2021-08-10 21:41:35,Doximity shares jump after digital health company says revenue doubled in first report since IPO,Doximity said revenue in the fiscal first quarter climbed to $72.7 million from $36.4 million a year earlier.
2021-08-10 15:49:31,"AMC posts narrower-than-expected loss, but CEO warns theater chain is 'not yet out of the woods'",Shares of AMC Entertainment rose after the company posted a narrower-than-expected loss during the second quarter.
2021-08-08 06:39:57,"Berkshire Hathaway's operating earnings jump 21% as recovering economy boosts railroad, energy units","The conglomerate reported operating earnings of $6.686 billion, up 21% from $5.513 billion a year ago,"
2021-08-06 20:26:16,Norwegian Cruise Line posts mixed results ahead of first U.S. voyage since last year,Norwegian Cruise Line reported mixed second-quarter results as future bookings remained strong ahead of its first cruise in the U.S. since last year.
2021-08-06 09:45:35,Huawei chairman says the ‘aim is to survive’ as revenue slides 29%,"The chairman of Huawei said the Chinese technology company's ""aim is to survive"" as revenue fell almost 30% in the first half of the year."
2021-08-06 15:00:55,The world's largest container shipping firm posts soaring second-quarter earnings,Maersk has posted a sharp increase in second-quarter earnings as congestions and bottlenecks continue to drive up shipping rates.
2021-08-05 20:49:33,Cloud stocks soar to fresh records as Datadog's results help boost Cloudflare and Asana,"Datadog shares jumped 15% on Thursday on better-than-expected results, helping push other cloud stocks to all-time highs."
2021-08-05 22:11:31,"Virgin Galactic reopens ticket sales, with prices starting at $450,000 per seat",Virgin Galactic delivered second-quarter results after the market closed on Thursday and announced the reopening of ticket sales for spaceflights.
2021-08-06 00:40:06,"Beyond Meat's loss widens amid higher costs, shares fall as pandemic clouds outlook",Beyond Meat's shares fell in extended trading Thursday after the company reported a wider-than-expected loss for its second quarter.
2021-08-05 22:13:08,Novavax delays Covid vaccine emergency authorization submission to FDA until fourth quarter,
2021-08-05 21:23:44,Wayfair shares surge after earnings top estimates and sales stay above pre-pandemic levels,"Online furniture retailer Wayfair said active customers grew to 31.1 million, a nearly 20% year-over-year increase."
2021-08-05 13:18:38,Moderna says its Covid vaccine booster produced ‘robust’ immune response against delta,"Moderna said its Covid-19 vaccine booster shot produced a ""robust"" antibody response against the highly contagious delta variant."
2021-08-05 09:12:10,"Singapore's largest bank reports 37% on-year jump in second-quarter profit, beats expectations",DBS Group Holdings' net profit for the April-to-June quarter jumped 37% from a year ago to 1.7 billion Singapore dollars ($1.26 billion).
2021-08-05 07:49:24,Adidas raises outlook despite falling sales in China as boycott there continues,"The German sportswear giant increased its outlook for the year, despite a drop in sales in Greater China."
2021-08-05 01:13:48,Etsy stock plunges as weak guidance suggests pandemic e-commerce boom is stalling,Etsy shares slid in extended trading Wednesday after the company gave third-quarter guidance that suggested a sales slowdown after the pandemic e-commerce bump.
2021-08-05 00:59:11,"Roku stock sinks after company reports tight hardware margins, dramatic fall in streaming viewership",Roku shares fell Wednesday after the company reported earnings that beat expectations but showed a slowdown in streaming TV viewing and tight hardware margins.
2021-08-05 01:55:59,"Uber beats estimates, but core business loses $509 million in Q2",Uber beat estimates on the top and bottom line and turned an unexpected one-time profit during the second quarter.
2021-08-05 14:05:33,Frontier Airlines lowers forecast after delta variant hurt bookings,Budget airline Frontier says the coronavirus delta variant is driving down bookings.
2021-08-04 23:03:53,Royal Caribbean posts wider-than-expected loss as Covid delta variant hurts its ability to fill ships this summer,Royal Caribbean reported second-quarter results with a wider-than-expected loss and a disappointing revenue.
2021-08-04 20:10:32,"General Motors misses Wall Street second-quarter earnings expectations, raises 2021 guidance","GM said quarterly earnings were dragged down by some $1.3 billion in warranty recall costs, including $800 million related to the Chevrolet Bolt EV."
2021-08-05 12:33:10,"CVS Health raises estimates after strong earnings, but shares fall on investment plans","The drugstore chain said its business has begun to normalize, as customers buy more items in the front of the store and pharmacists fill more prescriptions."
2021-08-04 09:13:48,"Germany’s Commerzbank reports second-quarter loss as restructuring, write-off charges bite",Commerzbank on Wednesday reported a net second-quarter loss due to restructuring costs and an exceptional write-off to an outsourcing project.
2021-08-03 23:34:11,"A 'roaring era' for concerts and live events is coming, says Live Nation CEO","Live Nation's Ticketmaster just had one of its best months ever in North America, a sign that audiences are ready to venture outside the home."
2021-08-04 13:55:34,"Synthetic biology company Zymergen plunges 68% after saying product revenue will be 'immaterial' in 2022, removing CEO","Three months after its IPO, Zymergen is warning investors that revenue is much further out than expected."
2021-08-31 00:58:38,Zoom shares slide 10% on slowing growth,Zoom's full-year revenue guidance came in right where analysts expected. The earnings forecast is what was strong.
2021-08-27 13:41:49,"Peloton shares fall after cycle maker posts disappointing earnings and outlook, cuts Bike price",Peloton reported Thursday that revenue growth in its fiscal fourth quarter tapered off dramatically from the prior quarter.
2021-08-25 23:27:33,Salesforce raises full-year earnings guidance following its acquisition of Slack,"Salesforce will gain $530 million in revenue in the current fiscal year thanks to a contribution from Slack, a $27.7 billion acquisition that closed in July."
2021-08-25 22:51:37,Ulta shares rise after beauty retailer posts 60% gain in revenue as makeup sales recover,Shares of Ulta Beauty rose in extended trading after the retailer posted second-quarter results that topped analyst expectations on the top and bottom lines.
2021-08-25 20:03:50,"Dick's Sporting Goods shares rise after second-quarter sales surge 21%, retailer raises forecast","The big-box retailer's sales have soared during the pandemic, as customers have bought workout clothes, sneakers, golf clubs and other outdoor equipment."
2021-08-24 22:12:22,Eyeglass retailer Warby Parker in IPO filing reveals rising sales—but also widening losses,"The brand, which is best known for selling lower-priced, fashion-forward prescription glasses, is preparing to debut on Wall Street."
2021-08-24 22:33:31,"Nordstrom earnings beat, retailer raises forecast, but shares fall as sales still below 2019 levels",Nordstrom reported fiscal second-quarter profit and sales that topped analysts' estimates.
2021-08-24 21:01:50,"Best Buy shares rise on earnings beat, retailer says consumers are upgrading tech to work at home","The consumer electronics retailer said it has benefited from a healthy consumer, government stimulus and permanent lifestyle changes."
2021-08-20 14:08:31,Foot Locker shares soar on huge earnings beat and on retailer's optimism for 2H,Foot Locker crushed fiscal second-quarter earnings estimates and voiced optimism about the back half of the year.
2021-08-19 20:05:23,"Victoria's Secret shares tumble, Bath & Body Works rises after first post-split earnings reports","Victoria's Secret said its sales have yet to return to pre-pandemic levels, while Bath & Body Works is optimistic about its fall and holiday lineup."
2021-08-19 20:22:56,"Kohl's shares surge after earnings top estimates, retailer raises forecast as higher foot traffic drives sales","Kohl's said its higher forecast positions the department store to achieve many of its 2023 strategic goals this year, well ahead of plan."
2021-08-19 20:03:44,"Macy's shares soar as earnings trounce estimates, retailer says it's gaining new customers online",Macy's also reinstated its dividend and said its board approved a $500 million stock buyback program.
2021-08-19 16:06:28,"Robinhood revenue doubles last quarter, but stock drops 8% after app warns trading is slowing","Robinhood reported second-quarter earnings after the bell on Wednesday, in its first report since going public."
2021-08-19 00:39:44,Robinhood says dogecoin accounted for 62% of crypto revenue in Q2,"Robinhood, which derives significant revenue from crypto trading, announced earnings on Wednesday for the first time since its IPO last month."
2021-08-19 00:32:59,"Nvidia beats earnings expectations, but cryptocurrency chip sales falter","Nvidia's cryptocurrency chip product, CMP, had lower sales than the company predicted in May."
2021-09-30 20:07:31,"Bed Bath & Beyond shares dive more than 20% as supply chain issues hit sales, inflation eats into profits",Bed Bath & Beyond shares tanked Thursday as the company said it saw a steep drop-off in traffic in August.
2021-09-23 23:53:54,Nike shares fall as supply chain havoc leads retailer to slash revenue forecast,Nike shares dropped after the sneaker giant said supply chain congestion is hurting the business more than it previously anticipated.
2021-09-21 22:10:50,Stitch Fix shares surge as online styling service reports surprise profit,Stitch Fix shares jumped after the online shopping and styling service reported a surprise profit for its fiscal fourth quarter.
2021-09-13 22:21:57,Oracle falls short on revenue as it ramps up cloud investment,"While Oracle has been investing more in capital expenditures to meet expected demand for cloud services, revenue fell short of estimates in multiple segments."
2021-09-09 23:10:39,Affirm stock skyrockets after company reports 71% revenue growth and strong guidance,"The blockbuster earnings report comes after Affirm last month announced it's teaming up with Amazon to launch a buy now, pay later checkout option on the site."
2021-09-09 00:52:21,Boston Beer falls nearly 10% as weak hard seltzer demand forces it to pull earnings guidance,"Boston Beer pulled its earnings guidance Wednesday amid a big slowdown in sales of Truly, its hard seltzer brand."
2021-09-09 00:02:38,GameStop falls more than 7% despite posting narrower loss and rising sales,Shares of GameStop fell about 2% in extended trading on Wednesday even after the retailer said its second-quarter losses narrowed year over year.
2021-09-08 22:14:29,"Lululemon shares surge on earnings beat, hiked outlook as shoppers spend on workout apparel",Lululemon shares rose after the athletic apparel maker reported fiscal second-quarter profit and revenue that topped analysts' expectations.
2021-09-08 13:41:11,NFL data rights partner Genius Sports sees revenue double in the second quarter,NFL data rights licensee Genius Sports said it made $55.8 million in revenue for the second quarter as its stock to a dive in after-hours trading.
2021-09-02 14:23:44,"American Eagle shares drop after revenue falls short, e-commerce sales slow from last year",American Eagle on Thursday posted mixed fiscal second-quarter results.
2021-09-01 22:18:55,Chewy shares tumble after pet retailer's earnings and forecast disappoint,The online pet retailer's stock was down more than 11% at one point in after-hours trading Wednesday.
2021-10-08 07:35:35,Shares of semiconductor giant Samsung fall after it says third-quarter profit likely rose 28%,Samsung said its operating profit for the quarter that ended in September was up 28% from a year ago to 15.8 trillion Korean won ($13.26 billion).
2021-10-06 20:53:07,"Levi Strauss earnings beat as new denim styles drive sales growth, retailer raises outlook","Although many apparel companies have been hit by global supply chain bottlenecks, Levi has fared well comparatively due to its diversified manufacturing."
2021-10-05 14:39:50,"Pepsi earnings top estimates despite higher supply chain costs, company raises revenue forecast",PepsiCo on Tuesday raised its full-year forecast after its quarterly earnings and revenue topped analysts' expectations.
2021-10-04 14:16:21,Ford's sales improving but still down by 27.4% in the third quarter,"The drastic fall was narrower than auto forecasters expected, but wider than the overall industry that was projected to be down between 13% and 14%."
2021-11-30 23:56:02,Salesforce fourth quarter guidance misses Wall Street expectations,"Salesforce said earnings per share for the December quarter would be between 72 and 73 cents, lower than Refinitiv analyst expectations of 81 cents."
