DATE,TITLE,SUMMARY
2025-01-03 13:51:00,Biden Blocks Sale of U.S. Steel to Nippon Steel,The yearlong campaign by the Japanese steelmaker for a $14.1 billion deal crashed against opposition to foreign ownership from political leaders and the United Steelworkers union.
2025-01-03 11:30:00,Basic Materials Roundup: Market Talk,"Find insight on Royal Gold, Newmont and more in the latest Market Talks covering Basic Materials."
2025-01-03 11:00:00,Boeing Adds More Surprise Quality Checks in Its Factories,The jet manufacturer outlines more than a dozen steps it has taken in recent months to address concerns about production issues.
2025-01-03 01:02:00,Kweichow Moutai Expects to Meet Revenue Growth Target Despite China Market Woes,Chinese liquor giant Kweichow Moutai expects to meet its revenue growth target for 2024 despite subdued consumer sentiment and slumping wholesale prices in its home market.
2025-01-02 23:08:00,"Turo, the Car-Share App Used in Two Attacks, Is No Stranger to Safety Concerns","After rented vehicles rammed into a crowd in New Orleans and exploded in Las Vegas, some users say a reckoning of the firm’s practices is overdue."
2025-01-02 21:54:00,Basic Materials Roundup: Market Talk,"Find insight on metal prices, BASF, Merdeka and more in the latest Market Talks covering Basic Materials."
2025-01-02 17:43:00,Tesla's Global Vehicle Deliveries Fell in 2024 for the First Time in Years,A surge of promotional deals in the fourth quarter failed to stimulate sales enough to top the prior-year results.
2025-01-02 08:51:00,"WeChat, TikTok First to Secure Licenses Under Malaysia's New Social-Media Rules",The two Chinese technology companies had each obtained licenses under requirements for internet- messaging and social-media companies unveiled last year.
2025-01-02 07:14:00,Swisscom Trims Profit Outlook on Early Closing of Vodafone Italia Deal,Swisscom lowered its core earnings guidance after the deal to merge its Italian subsidiary Fastweb and Vodafone’s operations closed on Dec. 31.
2025-01-02 04:50:00,"BYD, Chinese EV Peers Post Record Sales for December",Chinese electric-vehicle makers have benefited from a government trade-in program in the world’s largest market for EVs.
2025-01-01 23:58:00,Alibaba to Sell Stake in Chinese Hypermarket Operator,"Alibaba Group has agreed to sell its shares in Sun Art Retail in a $1.7 billion deal, the latest divestment as part of efforts to focus on its core e-commerce business."
2025-01-01 10:30:00,Green-Energy Firms' Pitch to Trump: You're Going to Need a Lot of Power,"Instead of touting projects as “clean and affordable,” renewables firms are highlighting their projects’ ability to meet energy needs."
2025-01-01 10:30:00,"Advertisers Keep Avoiding News Sites, and Publishers Have Had Enough of It","Brands are skittish about appearing near stories on politics and violence, but news outlets say their fears are overblown."
2025-01-01 10:13:00,South Korea Jet Crash Sparks Debate Over Barrier's Proximity to Runway,Investigators probing the deadly crash are seeking clues on why the plane hit the runway without its landing gear down after an apparent bird strike.
2025-01-01 04:28:00,"Justin Baldoni Sues New York Times, Escalating Feud Involving 'It Ends With Us' Co-Star Blake Lively",A recent Times article detailed an alleged smear campaign involving film’s director and his publicists.
2025-01-03 21:43:00,What Car Sales Can Tell Us About the U.S. Auto Market Right Now,"Demand for pickup trucks and hybrid vehicles helped automakers increase deliveries, but challenges loom for 2025."
2025-01-03 19:18:00,Venture Capitalist Sues Paypal Over Program for Minority Startups,An Asian-American fund manager accused the payments company of discrimination by ignoring her application under a $100 million initiative.
2025-01-03 17:54:00,Booz Allen Hamilton to Pay $15.9 Million in False Claims Settlement,"Booz Allen Hamilton Holding agreed to a $15.9 million settlement with the Justice Department on Friday, resolving allegations the company submitted fraudulent claims to the U.S. under military task orders."
2025-01-03 17:09:00,Nuclear-Energy Stocks Gain After Easing of Hydrogen Tax-Credit Rules,The final rule for clean-hydrogen production would allow some nuclear power plants that are at risk of retirement to produce the gas.
2025-01-03 14:53:00,Bayer Secures End of Roundup Weedkiller Litigation in Australia,The German pharmaceutical and agricultural conglomerate said the Federal Court of Australia closed the last pending case in the country over whether its Roundup weedkiller causes cancer.
2025-01-06 15:41:00,"U.S. Steel, Nippon Steel Challenge Biden's Decision to Kill $14.1 Billion Deal","The companies accuse the president, head of steelworkers union and Cleveland-Cliffs CEO of teaming up to block the transaction."
2025-01-06 14:58:00,Disney and FuboTV to Merge Live TV Streaming Services,The deal would combine Hulu + Live with Fubo and end litigation against the Venu Sports joint streaming service.
2025-01-06 11:32:00,Financial Services Roundup: Market Talk,"Find insight on TruFin, Experian and more in the latest Market Talks covering Financial Services."
2025-01-06 10:48:00,"Data Centers Need to Look Beyond Green Energy, Siemens Says","Operators must find an alternative solution to the AI energy-consumption conundrum, Siemens’s Smart Infrastructure CEO said."
2025-01-06 10:30:00,The Challenge for Made-in-America Bikes? Made-in-China Parts,"Two and a half years after Guardian Bikes opened a factory in Indiana, it is trying to find components manufactured in the U.S."
2025-01-06 08:39:00,ArcelorMittal's South Africa Business to Wind Down Long-Steel Production,"Around 3,500 jobs will be affected after weak economic conditions, high costs and Chinese steel imports weighed on the company."
2025-01-05 19:07:00,Amazon's Prime Video Acquires Melania Trump Film,The project is expected to be released in the second half of this year.
2025-01-05 10:30:00,There's a Traffic Jam Forming at U.S. Rocket Launchpads,"The nation’s busiest spaceports are fielding record demand, spurring new efforts to develop launch sites in landlocked states and even at sea."
2025-01-05 10:30:00,Forklifts Hurt Thousands of Workers Each Year. Factories Are Seeking Alternatives.,Companies say the demand for autonomous versions is growing.
2025-01-05 05:01:00,"Global Mining's Dangerous New Reality: Guns, Hostages, Arrests","Mineral and metal mines in the developing world are caught up in tensions over profits, and host countries are increasingly using force to get a bigger share."
2025-01-04 06:04:00,Biden's National-Security Aides Wanted to Keep Steel Deal Alive,"The president went against top national-security aides when deciding to tank a Japanese takeover of U.S. Steel and instead align with domestic advisers, bolstering his pro-union legacy."
2025-01-04 02:00:00,The Crime Series Drawing Young Men Into Bookstores,"C.J. Box makes the rounds on fishing, hunting and rodeo podcasts and media to reach readers for the Joe Pickett books."
2025-01-04 02:00:00,It's Called a Premortem---and It's the Most Productive Thing You'll Do All Year,Forget about making a New Year’s resolution. Have you tried imagining your deathbed?
2025-01-06 17:00:00,"U.S. Steel, Nippon Steel Challenge Biden Decision to Kill $14.1 Billion Deal","The companies accuse the president, head of steelworkers union and Cleveland-Cliffs CEO of teaming up to block the transaction."
2025-01-07 20:17:00,"Getty Images, Shutterstock to Combine in $3.7 Billion Deal","Getty shareholders will own about 54.7% of the combined company, which will retain the Getty name. Shares of both companies surged on the news."
2025-01-07 19:47:00,Shein's Lack of Answers on China Forced-Labor Concerns Angers U.K. Lawmakers,"The bargain clothing site, which is seeking a London stock listing, declined to shed light on whether its clothing contains cotton from Xinjiang."
2025-01-07 18:01:00,Dassault Aviation Logs Higher Deliveries of Rafale Fighter Jets,Dassault Aviation delivered more Rafale fighter jets to customers last year than in 2023 as geopolitical tensions remain elevated..
2025-01-07 14:32:00,Paychex to Acquire Competitor Paycor HCM,Payroll-services company Paychex is acquiring rival Paycor HCM in a deal with an enterprise value of about $4.1 billion.
2025-01-07 12:51:00,U.K. Competition Watchdog Prepares to Investigate Tech Giants Under New Rulebook,The regulator said it would open investigations into at least three types of tech platforms at the start of this year to work out which tech giants need to obey a new law governing the digital economy.
2025-01-07 10:30:00,These EV 'Battery Belt' Towns Are Betting Trump Won't Ditch Them,"Ford, Hyundai and other carmakers are cranking up new EV battery factories, while uncertainty looms over Biden-era subsidies for them."
2025-01-07 10:09:00,ING to Focus on Organic Growth as Rivals Put Deals on the Table,"ING is sticking to its plans to grow organically in the markets where it already operates, even as several European rivals turn to mergers and acquisitions to expand."
2025-01-07 09:37:00,"Microsoft Plans to Invest $3 Billion on AI, Cloud Infrastructure in India",The company plans to grow the company’s Azure cloud business in India and set up new data centers.
2025-01-07 07:51:00,Next Ups Guidance After Strong Christmas,"Next lifted its fiscal-year outlook after Christmas sales were better than expected but said U.K. growth is likely to slow, as higher employer tax costs begin to filter through into the economy."
2025-01-07 06:36:00,WuXi Biologics to Sell Irish Vaccine Facility to Merck for $500 Million,WuXi Biologics’ move to sell the facility could strengthen the company’s cash flow and margins as it navigates global uncertainties.
2025-01-07 02:00:00,Can Boeing Be Fixed? Aerospace Leaders Offer a Repair Manual,"Restore trust, revamp the design process and forget the stock price: Experts from inside and outside the company share advice for the troubled jet maker."
2025-01-07 00:30:00,Phillips 66 to Buy EPIC NGL for $2.2 Billion,Phillips 66 will buy EPIC NGL for $2.2 billion to help the Houston oil refiner grow its Permian midstream business.
2025-01-06 22:41:00,"U.S. Steel, Nippon Steel Challenge Biden's Move to Kill $14.1 Billion Deal","The companies accuse the president, head of steelworkers union and Cleveland-Cliffs CEO of teaming up to block the transaction."
2025-01-06 22:19:00,Stryker to Acquire Inari Medical in Deal Valued at $4.9 Billion,Inari makes mechanical thrombectomy solutions designed to treat peripheral vascular diseases. Stryker said the deal would be complementary to its neurovascular business.
2025-01-06 22:11:00,"Ulta Names Steelman CEO, Kimbell to Retire","Ulta Beauty has named Kecia Steelman as its chief executive, succeeding David Kimbell, as the company aims to reaccelerate its growth amid a global slowdown in the beauty market."
2025-01-10 17:57:00,Trump Organization Says Incoming President Will Separate Himself From Family Business,The company is set to release a series of ethics rules governing Donald Trump’s interactions with his business empire.
2025-01-10 17:54:00,EU Competition Regulator Conditionally Clears Synopsys' $35 Billion Ansys Deal,The commission said that the companies’ offer to sell two business units to a rival fully addresses its concerns.
2025-01-10 17:33:00,DOJ Sues to Block Global Business Travel Group's $570 Million Deal for CWT Holdings,"Global business Travel Group — also known as Amex GBT — was trying to avoid a future business loss to CWT by buying the company, the DOJ alleges."
2025-01-10 16:52:00,The Washington Post Is Limping Into Trump's Second Term,Financial struggles and concerns over editorial strategy rattle staffers at the Jeff Bezos-owned publication; rivals poach top talent.
2025-01-10 15:53:00,"Disney, Fox and Warner Won't Move Forward With Venu Sports",The companies called off what would have been a major bet days after Disney struck a deal with rival streamer Fubo.
2025-01-10 15:31:00,Former WWE Boss Vince McMahon Settles SEC Charges Over Payments to Women,The wrestling entrepreneur settled charges he failed to properly disclose payments to women alleging sexual misconduct.
2025-01-10 13:49:00,U.K. Grocers' Stocks Fall on Cost Woes Despite Positive Christmas,"Shares in Tesco, Sainsbury’s and M&amp;S have fallen as higher salaries and increased national insurance contributions, together with inflation and higher-for-longer interest rates, set the tone for a challenging year ahead."
