DATE,TITLE,SUMMARY
2025-01-14 15:00:00,Exit interview: DOT Sec. Buttigieg on infrastructure act and the road ahead,"U.S. Secretary of Transportation Pete Buttigieg speaks to questions during a news conference at Ronald Reagan Washington National Airport November 21, 2024 in Arlington, Virginia "
2025-01-14 15:00:00,Is your favorite pop star spreading propaganda?,Which America is Beyoncé serving us 
2025-01-14 15:00:00,"On the way out: Transportation Sec. Buttigieg looks back on achievements, challenges","U.S. Secretary of Transportation Pete Buttigieg speaks to questions during a news conference at Ronald Reagan Washington National Airport November 21, 2024 in Arlington, Virginia "
2025-01-14 15:00:00,"Despite Trump's win, 'election integrity' activists still seek sweeping voting changes","Cleta Mitchell, head of the Election Integrity Network, speaks during a May 2024 news conference outside the U.S. Capitol to introduce the Safeguard American Voter Eligibility (SAVE) Act, which would require proof of U.S. citizenship to register to vote in federal elections. The bill is sponsored by Rep. Chip Roy, R-Texas, who's at left. Tom Williams/CQ-Roll Call Inc. via Getty Images "
2025-01-14 15:00:00,"China's exports in December up 10.7%, beating estimates as higher U.S. tariffs loom","Vehicles and trucks for export wait for transportation from a port in Yantai in eastern China's Shandong province on Jan. 2, 2025 "
2025-01-14 15:00:00,Judge Cannon paves the way for potential release of Part 1 of special counsel's report,"This combination of pictures shows special counsel Jack Smith in Washington, D.C., in August 2023 and President-elect Donald Trump in Palm Beach, Fla., in November 2022. Saul Loeb/Eva Marie Uzcategui/AFP via Getty Images "
2025-01-14 15:00:00,Biden puts AI and climate at the top of the list for Trump administration,"President Biden salutes after delivering a speech about his foreign policy achievements at the State Department on Jan. 13, 2025 "
2025-01-14 15:00:00,Special counsel in Hunter Biden case denounces president for criticism of the probe,"A Nov. 29, 2024, photo shows President Biden and son Hunter Biden stepping out of a bookstore while shopping in Nantucket, Mass. Mandel Ngan/AFP via Getty Images "
2025-01-14 15:00:00,"California has 'always been there' for disaster-affected states, Sen. Padilla says","A person walks amid the destruction left behind by the Palisades Fire in the Pacific Palisades neighborhood of Los Angeles, Jan. 9, 2025 "
2025-01-14 15:00:00,RFK Jr. faces a complicated confirmation with some opposition on both sides of the aisle,"With Robert F. Kennedy Jr. as one of the more controversial picks for President-elect Donald Trump's Cabinet, his views on vaccines and abortion rights are raising alarms across the political spectrum. Allison Robbert/AFP via Getty Images "
2025-01-24,Trump tries to erase Biden's health legacy with early executive orders,"President Donald Trump signs executive orders in the Oval Office on January 20, 2025 in Washington, DC "
2025-01-24,A Jan. 6 defendant tells NPR why she turned down Trump's pardon,Pam Hemphill turned down a pardon for her role in the Jan. 6 Capitol riots 
2025-01-24,Senate confirms John Ratcliffe as Trump's CIA director,"President Donald Trump's nominee for CIA Director John Ratcliffe appears for a Senate Intelligence confirmation hearing on Capitol Hill on Jan. 15, in Washington, D.C "
2025-01-24,Trump mandates assassination records be released for the Kennedy brothers and MLK Jr.,"In this Dec. 17, 1962, photo, Ambassador Adlai Stevenson, the U.S. delegate to the United Nations, shakes hands with Martin Luther King Jr., president of the Southern Christian Leadership Conference at the White House with President John F. Kennedy at right. The meeting occurred as Kennedy met with members of the American Negro Leadership Conference on Africa "
2025-01-24,Tech billionaires want to get richer. Trump is already helping them.,President Trump & Silicon Valley's new relationship Shawn Thew-Pool/Spencer Platt/Getty Images 
