DATE,TITLE,SUMMARY
2025-01-01 20:29:03,Ben Reacts to New Orleans Tragedy and Cybertruck Explosion,"Ben reacts to the tragic New Year’s Day car attack in New Orleans and the Cybertruck fire outside the Trump Hotel in Las Vegas. He provides responses to the New Orleans attack from key figures, including Donald Trump, J.D. Vance, and others, and explores the current state of ISIS, examining their recent activities, stances, and relationships in the Middle East."
2025-01-02 16:45:00,Ben Shapiro’s Book Club | The Screwtape Letters,"Read between the theological lines of C.S. Lewis’ classic masterpiece and religious satire, penned from the POV of a demon serving in the bureaucracy of Hell. Ben explores the wildly comic and strikingly original letters from one demon to another, as the pair seek to undermine the Christian faith and tempt man into extravagantly wicked and deplorable sins."
2025-01-03 16:45:00,Trump’s Team: Best Ben Shapiro Show Moments,"Relive the best moments from ""The Ben Shapiro Show,” “The Sunday Special,” and “The Search,” featuring future leaders of President Trump’s next administration! This compilation showcases highlights from past episodes, revealing the expertise, vision, and principles behind those nominated for key cabinet positions in Trump’s next administration."
2025-01-06 16:59:45,Ep. 2110 - We’re BACK!,"With Speaker of the House Mike Johnson re-elected, Congress moves on to certifying President Trump’s historic win; the New Orleans terrorist attack reminds Americans of the threat of radical Islam; and Joe Biden honors pretty much every terrible person in America with the Medal of Freedom."
2025-01-07 16:45:06,Ep. 2111 - MASSIVE MAGA WIN: Facebook REVERSES Its Censorship!,Facebook changes its content moderation strategy and pledges to stop censoring conservative viewpoints; Canadian Prime Minister Justin Trudeau announces he will resign as Liberal Party leader as conservatives rise in Canada; and Elon Musk roils international politics as he extends a helping hand to right-wing parties overseas.
2025-01-08 16:45:00,Ep. 2112 - Trump Gives The BEST PRESS CONFERENCE EVER,President Trump announces at a press conference that the United States will now call the Gulf of Mexico the Gulf of America; he explains his position on the United States buying Greenland; and the media go predictably insane.
2025-01-09 16:45:00,Ep. 2113 - Why Is California ON FIRE?!,"California is on fire from Pacific Palisades to Pasadena, and we examine all the policy reasons why; Democrats pledge resistance to President Trump’s nominees; and the Labour Party rejects a national investigation into grooming gangs."
2025-01-10 17:06:42,Ep. 2114 - Trump’s Victory Tour Continues!,"The Los Angeles wildfires continue to rage as Democrats across the country seek to shift blame; Jimmy Carter is honored at the Washington National Cathedral by living presidents; and we review the critical darling, ""Emilia Perez."""
2025-01-10 21:00:00,Shapiro X Kirk,"Ben Shapiro sits down with Charlie Kirk for an exclusive, one-on-one conversation about Donald Trump’s pivotal election victory—why it’s a monumental win for America and what it means for the country’s future. They’ll also explore Charlie’s origin story, from founding Turning Point USA to becoming a key figure in the conservative movement. Plus, they’ll discuss ""Identity Crisis,"" the new documentary from The Daily Wire and Turning Point USA, inspired by the groundbreaking 2022 film ""What Is a Woman?,"" streaming for FREE for 72 hours on X."
2025-01-13 16:50:23,Ep. 2115 - The Right Should DUMP Andrew Tate,An online brouhaha erupts on the Right as Andrew Tate once again tops the headlines; Gavin Newsom desperately tries to spin away his wildfire failures; and the Trump administration gets pragmatic.
