DATE,TITLE,SUMMARY
2025-01-01 01:48:54,‘He Saved Our Lives.’ Former Hostages Recall Carter’s Quest to Free Them,"The Iran hostage crisis became a symbol of a failed presidency, but for some of those who lived it, Jimmy Carter was the one who brought them home at the expense of his own political career."
2025-01-01 00:26:42,Dartmouth College Basketball Players Halt Effort to Unionize,The decision to withdraw the petition appeared to be an effort to preserve a favorable federal ruling that could have been in jeopardy under President-elect Donald J. Trump.
2025-01-01 03:05:39,Man Is Arrested in Subway Shoving in Manhattan,The victim survived being pushed onto the tracks in the attack at the 18th Street station on Tuesday afternoon. A 23-year-old man was charged with attempted murder.
2025-01-01 02:59:27,Former Hostages in Iran Crisis Recall Jimmy Carter’s Quest to Free Them,"The Iran hostage crisis became a symbol of a failed presidency, but for some of those who lived it, Jimmy Carter was the one who brought them home at the expense of his political career."
2025-01-01 04:46:30,Trump Says He Plans to Attend Carter’s Funeral,"In wide-ranging remarks at a New Year’s Eve party at Mar-a-Lago, the president-elect also predicted that Mike Johnson would secure enough votes to be re-elected as House speaker."
2025-01-01 03:40:12,"Xi Jinping, China’s Leader, Nods to Economic Challenges","In a New Year’s address, Xi Jinping made a rare acknowledgment of the flagging economy while reiterating the government’s growth targets."
2025-01-01 06:26:39,Russia Suspends Flow of Natural Gas to Europe Through Ukraine,The Russian energy giant Gazprom announced the move early Wednesday. Ukraine had refused to renew an agreement that allowed for the transit of Russian gas through its territory.
2025-01-01 05:25:33,Times Square Revelers Ring in a Soggy New Year After Thunderstorm,People lined up in ponchos to see the New Year’s Eve ball-drop in New York.
2025-01-01 05:01:06,A Mexican Mayor’s Odyssey: From Undocumented Migrant to Cartel Target,"A former undocumented resident of California who now runs a town in Mexico, Crispín Agustín Mendoza has survived one assassination attempt. But he says, “I have to learn how to survive.”"
2025-01-01 06:00:04,"The Panama Canal Has a Big Problem, but It’s Not China or Trump",Climate change is causing drought conditions that are making it harder to operate the Panama Canal and more expensive to pass through.
2025-01-01 05:45:21,‘It Ends With Us’ Actor and Director and His Publicists Sue The Times for Libel,Justin Baldoni claims that The Times defamed him and his team in an article about the actress Blake Lively’s allegations that she had been the victim of a smear campaign.
2025-01-01 08:37:12,Ukraine Forces a Halt to Flow of Natural Gas From Russia to Europe,A transnational pipeline was shut down on Wednesday after Kyiv refused to renew an agreement that allowed for the transit of Russian gas through its territory.
2025-01-01 10:01:23,Let’s Try Something Different in How We Deal With Trump,I know many voters reject my party’s significant leftward shift. So do I. Democrats need to refocus on bipartisan solutions to America’s problems.
2025-01-01 10:01:10,The 73 Percent Solution,"Whenever someone agrees wholeheartedly with something I write, I die a little inside."
2025-01-01 11:45:40,At Least 10 Killed After Vehicle Drives Into Crowd in New Orleans,"At least 30 more were injured after a vehicle drove into a large crowd on Bourbon Street early Wednesday, the city said."
2025-01-01 10:01:12,Rebels Easily Toppled Syria’s Army. Their Challenge Now: Rebuilding.,​The rebels’ path to victory is littered with evidence of Syria’s defeated military. It also reflects the sizable task of trying to put the country back together.
2025-01-01 10:00:53,"At Trevi Fountain in Rome, Tourists’ Coins Go to Good Cause",Who gets to spend the millions of euros in change tossed into the Roman landmark?
2025-01-01 10:00:35,"As Marijuana Use Grows, Effect on Road Safety Remains a Blind Spot",Scientists want to create breathalyzers that show how recently a driver used marijuana. Researchers also are studying how cannabis impairs motor skills and reflexes for habitual and occasional users.
2025-01-01 10:01:31,Tensions Escalate After Pakistan Pounds Afghanistan With Airstrikes,"Pakistani leaders were once friends of the Taliban in Afghanistan. Now, cross-border violence has become alarmingly frequent."
2025-01-01 11:15:47,Murders Plunge,We have good news to start your 2025.
2025-01-01 11:34:28,"Deadly Strike Hits Northern Gaza, Palestinian Officials Say","Several people were killed in an attack on the city of Jabaliya, according to the Palestinian Civil Defense. Israel’s military did not immediately comment."
2025-01-01 12:10:05,"Zelensky Expresses Hope for 2025, but Russia Presses On With Attacks","In his New Year’s address, President Volodymyr Zelensky of Ukraine urged continued U.S. support."
