INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,South Korea admits to widespread adoption fraud. Here's one story,"Deann Borshay Liem's adoption paperwork contained two childhood photographs from 1964 and 1965, both labeled with the name Cha Jung Hee. But the images are of two different girls. Liem is on the right "
1,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,What U.S. tariffs look like from a Chinese trade city,"People walk through a building in Yiwu International Trade City, a massive wholesale market in Yiwu, China, where millions of Chinese-made items are sold "
2,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,China practices attacks and blockades in fresh military exercises around Taiwan,"This image released by the Taiwan Ministry of National Defense shows China's Shandong aircraft carrier sailing near Taiwan on Monday, March 31, 2025. AP/Taiwan Ministry of National Defense "
3,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,China's Global Electric Vehicle Boom,"A BYD Brazil factory under construction in Camaari, Salvador, Brazil, on Friday, Jan. 10, 2025. Tuane Fernandes/Bloomberg via Getty Images "
4,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,Son of ousted Myanmar leader speaks to NPR about her imprisonment,"Aung San Suu Kyi (center left) holds hands with her son, Kim Aris (center right) in June 2011. Soe Than Win/AFP via Getty Images "
5,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,"Myanmar's military declares a ceasefire as earthquake deaths pass 3,000","A damaged pagoda is seen in the aftermath of Friday's earthquake in Amarapura township, Mandalay, Myanmar on Wednesday "
6,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,Markets in Asia and Europe fall following U.S. announcement of global tariffs,"U.S. President Donald Trump is seen on a screen as a currency trader works at the foreign exchange dealing room of the KEB Hana Bank headquarters in Seoul, South Korea, Thursday, April 3, 2025 "
7,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,South Korea's president removed from office over ill-fated declaration of martial law,"People react after hearing the news that President Yoon Suk Yeol was removed from office, in Seoul, South Korea, Friday, April 4, 2025 "
8,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,Trade war escalates as China hits back with 34% tariffs on all U.S. goods,The U.S. and China are engaged in an escalating trade war again. Frederic J. Brown/AFP via Getty Images 
9,2025-04-07 19:17:08.365834,2025-04-07 10:00:00,A devastating earthquake brings more uncertainty to Myanmar,Rescue workers look on as heavy construction equipment is used to look for people trapped under the rubble at the collapsed Sky Villa Condominium development in Mandalay days after a major earthquake. Sebastien BERGER / AFP/Getty Images 
