INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,Some Big Lots stores reopening under new ownership this week,
1,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,Scott Bessent says up to 70 nations want to negotiate over Trump's tariffs,
2,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,Singapore PM says Trump's universal tariff does not appear open for negotiation: 'Fixed minimum tariff',
3,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,CNBC issues on-air correction after pushing viral falsehood about Trump tariff 'pause',
4,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,Sen Chuck Schumer: US should be tough on China but smart about it,
5,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,"Amid stock selloffs, don't panic say experts",
6,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,China refuses to back down on tariffs after Trump threatened tougher measures,
7,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,"Indonesia, other countries come to Trump tariff negotiating table",
8,2025-04-08 09:23:33.401040,2025-04-08 08:37:00,"Boosting nuclear energy in US faces 'significant issue,' CEO analyzes",
9,2025-04-08 09:23:33.396517,2025-04-01 09:23:00,Charles Payne: American exceptionalism requires everyone to get a piece of the action,
