INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2025-04-15 18:26:50.641437,2025-04-15 16:12:13,LVMH dethroned by Hermès as world's most valuable luxury stock after sales miss,"Sales were ""overall below the most conservative buyside expectations,"" Citi analysts said, with wines and spirits suffering the sharpest decline."
1,2025-04-10 04:02:46.516478,2025-04-10 05:40:01,Luxury firms face tariff hit as recession fears mount,"Europe's beloved luxury brands may be largely sheltered from the initial effects of sweeping U.S. tariffs, but the risks of a wider economic downturn spell bad news for the sector."
2,2025-04-02 11:14:42.121399,2025-04-02 13:33:08,Manhattan's luxury real estate market sees best first quarter in six years,"Manhattan apartment sales rose 29% in the first quarter, and the total value of apartment sales in the city reached $5.7 billion, up 56%."
3,2025-03-27 20:50:38.091368,2025-03-27 15:51:28,Ferrari says it will raise prices by 10% on some models to offset auto tariffs,"Ferrari produces all of its cars at its Maranello factory. Last year, the company produced 13,752 cars."
4,2025-03-21 13:38:34.419461,2025-03-21 15:16:06,"Tariff fears are raising construction costs by up to 20%, says Related Group CEO","Related said the high end of the real estate market remains strong, especially in Florida."
5,2025-03-14 13:38:29.979337,2025-03-14 17:03:19,Kering shares plunge 11% after Demna Gvasalia named as Gucci's artistic director,Shares of Kering plunged on Friday after the firm announced that Demna Gvasalia would take the reigns as new artistic director of its ailing Gucci fashion line.
6,2025-02-27 19:50:21.642460,2025-02-27 17:50:43,Trump’s proposed 'gold card' visa comes with a hidden tax break for the wealthy,"President Donald Trump's proposed $5 million ""gold card"" for U.S. residency would be one the most expensive in the world, according to experts."
7,2025-02-24 07:50:19.641004,2025-02-24 09:29:31,Europe's luxury sector is showing signs of revival — but China weakness and tariff threats loom,The sector had an upbeat earnings season. But continued weakness in China and U.S. tariffs could leave even the most exclusive brands vying for share of pocket.
8,2025-02-14 12:38:13.801023,2025-02-14 16:33:48,Birkin bag maker Hermes posts better-than-expected jump in fourth-quarter sales,Haute couture fashion house Hermes on Friday reported a better-than-expected jump in fourth quarter sales.
9,2025-02-11 17:26:11.745003,2025-02-11 11:20:37,Kering slightly beats fourth-quarter forecasts even as sales at embattled Gucci brand plunge 24%,French luxury goods firm Kering reported better-than-expected fourth-quarter sales that were still down year-on-year amid lagging demand for the Gucci label.
10,2025-01-31 12:38:04.346645,2025-01-31 13:20:03,LVMH watch and jewelry CEOs see luxury sales picking up in 2025,"The CEOs of Tiffany & Co., TAG Heuer and Bulgari and the director of watches for Louis Vuitton weigh in on China sales, tariffs and luxury best-sellers."
11,2025-01-29 10:14:02.692460,2025-01-29 16:55:54,Shares of LVMH drop 5% as full-year results throw doubt on broad luxury recovery,LVMH shares dropped as slightly better-than-expected full-year results from the world's largest luxury company threw doubt over a broader sector recovery.
12,2025-01-28 17:26:02.112549,2025-01-28 23:18:13,Mystery around top-ranked Rockefeller book grows as university publisher denies involvement,"The book is ranked No. 22 on Amazon's list of best-selling economic history books, yet it's filled with factual errors."
13,2025-01-28 17:26:02.112549,2025-01-29 08:51:22,World's largest luxury group LVMH posts better than feared full-year sales,"The world's largest luxury company LVMH on Tuesday reported better-than-expected full-year sales, in the strongest sign yet of a potential turnaround in the high-end sector."
14,2025-01-24 12:37:40.998521,2025-01-24 10:37:31,Burberry shares jump 13% after better-than-expected quarterly sales,"Burberry on Friday reported a shallower-than-expected dip in sales in the fiscal third quarter, in the first glimpse of fresh efforts to revamp the beleaguered British fashion house."
15,2025-01-16 19:49:36.096163,2025-01-16 16:51:53,Shares of Cartier owner Richemont jump 16% as sales rise in December quarter,Cartier owner Richemont on Thursday reported a 10% increase in third quarter sales even as China demand weighed.
16,2024-12-03 17:25:06.036359,2024-12-03 19:30:06,The top books and experiences for the wealthy this holiday season,"J.P. Morgan Private Bank's ""NextList2025"" includes four museums, two wineries, four Broadway shows and 10 books."
17,2024-12-03 00:37:05.468228,2024-11-22 15:24:25,"How the world's 431 women billionaires make, spend and give away their fortunes",Women are more likely to emphasize a philanthropic focus on nonprofit and social organizations.
18,2024-11-22 12:36:47.256845,2024-11-21 17:42:33,Crypto investor pays $6 million for a banana — and plans to eat it,"Sotheby's auctioned off the infamous piece of work titled ""Comedian,"" created by Italian artist and cultural prankster Maurizio Cattelan."
