INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Young driver deaths in Canada have dropped after tough licensing laws - should the UK follow?,
1,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Race horse dies after Grand National - as jockey suspended,
2,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,A ban on rare mineral exports? What China could do next as Trump's tariff war ramps up,
3,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Kyiv's forces capture Chinese men fighting in Ukraine - as Zelenskyy demands reaction from US,
4,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,"Trump tariffs had a 'massive impact', says minister - as Starmer brands situation 'very challenging'",
5,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,"Two Chinese citizens captured during fighting in eastern Ukraine, Zelenskyy says",
6,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Girl and boy 'humiliated' and killed 80-year-old man - as actions branded 'utterly disgusting',
7,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Judge tells Harry's lawyer she's 'putting money on' one factor in appeal against UK security ruling | Court as it happened,
8,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,Could my pension be wiped out? Will house prices fall? How tariffs will affect your money,
9,2025-04-08 21:20:49.765523,2025-04-08 15:00:00,'Boys will be boys' - White House reacts to Musk row; China faces 104% tariff from tomorrow,
