INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2023-04-18 18:11:35.054363,2023-04-18 21:16:27,GOP prepared to block vote to replace Feinstein on Senate Judiciary,"Senate Majority Leader Chuck Schumer said on Tuesday that he hopes to replace Democratic Sen. Dianne Feinstein on the Senate Judiciary Committee with Sen. Ben Cardin of Maryland and aims to set up a floor vote on the issue this afternoon, which Republicans are expected to block."
1,2023-04-18 18:11:35.054363,2023-04-18 16:35:37,Anti-abortion doctors urge Supreme Court to keep mifepristone restrictions in place,"A group of doctors opposed to abortion asked the Supreme Court Tuesday to restrict access to a key medication abortion drug while other legal challenges play out, as Wednesday night's deadline for the court to act approaches."
2,2023-04-18 18:11:35.054363,2023-04-18 15:17:18,McCarthy makes plea for Republicans to back debt ceiling plan,"Speaker Kevin McCarthy made a plea to House Republicans during a closed-door meeting Tuesday morning to back his debt ceiling plan, telling them that although it doesn't have to include everything they want, it will help get him to the negotiating table with President Joe Biden."
3,2023-04-18 18:11:35.049918,2023-04-18 15:08:03,"Fulton County, Georgia, jail leadership resigns after inmate's death and accusations of unsanitary conditions","Three officials at the Fulton County, Georgia, jail have stepped down amid an investigation into the death of an inmate whose family said was housed in a filthy, bug-infested cell that ""was not fit for a diseased animal."""
4,2023-04-18 18:11:35.049918,2023-04-17 22:45:49,He was free for 2 years. Now Crosley Green is back in prison for a crime he says he didn't commit,A Florida man who served three decades behind bars for a murder he says he didn't commit returned to prison Monday after spending the past two years building a life outside prison walls.
5,2023-04-18 18:11:35.049918,2023-04-17 09:06:12,"Tennessee Air National Guardsman applied to be a hitman online, the FBI says. It was a spoof website and now he's facing charges","A Tennessee Air National Guardsman is facing charges after applying to be a hitman on a spoof ""rent-a-hitman"" website, according to the Department of Justice."
6,2023-04-18 18:11:35.049918,2023-04-17 18:54:28,Family of victim and survivors of Indianapolis FedEx mass shooting file lawsuit against gun magazine manufacturer and distributors,"The family of a victim and several survivors of a mass shooting at a FedEx facility in Indianapolis filed a lawsuit against companies involved in the manufacturing, marketing and sale of the high capacity magazine used by the gunman who killed 8 people and injured several others in 2021."
7,2023-04-18 18:11:35.049918,2023-04-18 17:37:57,Supreme Court seems sympathetic to postal worker who didn't work Sundays in dispute over religious accommodations,"The Supreme Court seemed to side with a former mail carrier, an evangelical Christian, who says the US Postal Service failed to accommodate his request to not work on Sundays."
8,2023-04-18 18:11:35.049918,2023-04-18 07:01:12,"China's economy is off to a solid start, rising 4.5% in Q1 2023",China's economy is off to a solid start in 2023 following its emergence from three years of strict pandemic restrictions.
9,2023-04-18 18:11:35.049918,2023-04-16 17:29:49,"Even when wives make as much as husbands, they still do more at home",• Four out of the five US metro areas with the lowest unemployment are in Florida. Here's why
10,2023-04-18 18:11:35.049918,2023-04-17 16:31:30,McDonald's is upgrading its burgers,"McDonald's, which has been focusing on upgrading its core items to boost sales, is rolling out a series of changes designed to improve its signature burgers."
11,2023-04-18 18:11:35.049918,2023-04-17 15:52:19,Google-parent stock drops on fears it could lose search market share to AI-powered rivals,"Shares of Google-parent Alphabet fell more than 3% in early trading Monday after a report sparked concerns that its core search engine could lose market share to AI-powered rivals, including Microsoft's Bing."
12,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Family throws surprise birthday party at Eagles tailgate for Vietnam vet,
13,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,"$200,000 worth of supplies donated to PB schools",
14,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Car chase ends with police-involved shooting,
15,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Mother fends off raccoon from daughter,
16,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Cars totaling nearly $200k stolen from dealership,
17,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Christmas parade road closures and detours,
18,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Hospitals becoming a 'dumping ground' for kids,
19,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Girl who called 911 for her father honored,
20,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Water study could delay commercial construction,
21,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Almost 200 animals rescued from puppy mill,
22,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,She made a promise to her husband to keep their tree farm going,
23,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,HS football players gain perspective helping vets,
24,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Milwaukee Dancing Grannies planning return,
25,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Fire crews respond to fire at boarded up building,
26,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,10-year-old shoot mom over VR headset,
27,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,Condo owners remember building scare,
28,2023-04-18 18:11:35.049918,2023-04-18 18:11:00,"5th grader raises $2,000 for grieving teacher",
