INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2024-01-19 13:31:32.581236,2024-01-19 17:33:50,EXCLUSIVE: Dozens Of House Dems Urge Biden To Resist Any Plan To Expel Palestinians From Gaza,The letter is the latest sign of growing discomfort among Democrats on U.S. support for Israel.
1,2024-01-19 13:31:32.581236,2024-01-19 16:51:43,Kieran Culkin Didn’t Watch The ‘Succession’ Finale For The Most Relatable Reason,"Stars, they're just like us!"
2,2024-01-19 13:31:32.581236,2024-01-19 17:45:12,You Have To Watch Hockey’s ‘Goal Of The Year’ (Even If You’re Not A Fan),"Owen Tippett's spinning score for the Philadelphia Flyers was called ""filthy"" for good reason."
3,2024-01-19 13:31:32.581236,2024-01-19 17:38:02,21 Of The Funniest Tweets About Cats And Dogs This Week,"""When I leave for more than four hours my cat gets so upset she throws up so sometimes I look at my boyfriend and I'm like do you even love me"""
4,2024-01-19 11:46:09.170925,2024-01-19 12:30:18,Lawyer For Hunter Biden Benefactor Says Rep. James Comer Misrepresented His Testimony,"The Kentucky Republican allegedly offered ""cherry-picked, out of context and totally misleading descriptions"" of what Kevin Morris said in a closed deposition."
5,2024-01-19 11:46:09.170925,2024-01-19 04:47:36,Nikki Haley Says Pardoning A Convicted Donald Trump Would Be ‘Healing’ For The Country,"The former UN ambassador said ""rightly or wrongly, chaos follows"" the former president."
6,2024-01-19 11:46:09.170925,2024-01-18 22:17:59,Gaza Hospitals Overrun With Pregnant Women And Newborns — Despite U.S. Promises Of Aid,An internal State Department analysis obtained by HuffPost shows no improvement and humanitarian experts believe conditions are only worsening.
7,2024-01-19 11:46:09.170925,2024-01-19 12:19:55,Watch Marjorie Taylor Greene Shamelessly Bully Witness In Mayorkas Hearing,The far-right House member's intimidation tactics turned the proceedings into absurd political theater.
8,2024-01-19 11:46:09.170925,2024-01-19 00:41:44,Trump For The First Time Concedes That His Actions May Have Been Illegal,"In an all-caps, middle-of-the-night rant about his Jan. 6 case, the former president said that he deserved total immunity, even for things that ""CROSS THE LINE."""
9,2024-01-19 10:00:45.862220,2024-01-19 12:44:25,More Than Half A Million Beds Under Recall Over Collapse Risk,"The beds sold at retailers like Walmart and Wayfair can break during use, which has resulted in dozens of injuries."
10,2024-01-19 10:00:45.862220,2024-01-19 12:55:31,Fans Sue Madonna Over Delayed Concert Start Times: ‘Had To Get Up Early’ The Next Day,"The two concertgoers filed a federal lawsuit against the singer, claiming she got on stage two hours late."
11,2024-01-19 10:00:45.862220,2024-01-19 11:24:54,SHOCK VIDEO: Flames Shooting From Boeing Plane Before Emergency Landing At Miami Airport,"The cargo plane experienced an “engine malfunction,” Atlas Air said in a statement."
12,2024-01-19 10:00:45.862220,2024-01-19 08:56:25,‘I Was A History Major’: CNN’s Jake Tapper Pushes Back At Nikki Haley Over Racism Claim,But the Republican presidential candidate just doubled down.
13,2024-01-19 10:00:45.862220,2024-01-19 15:43:51,Green Day Trashes Trump Again During Subway Gig In Disguise,The iconic band went underground to do some busking with Jimmy Fallon and tweaked a song lyric to diss the former president.
14,2024-01-19 10:00:45.862220,2024-01-19 13:05:41,"My Parents Were Violent — With Each Other, And With Us. Here’s Why I Let Them Back Into My Life","""I couldn’t open my jaw. I was to tell the doctor I fell down the stairs. Mom stayed nearby to make sure I did."""
15,2024-01-19 10:00:45.862220,2024-01-19 12:23:40,Kelly Osbourne Owns Up To ‘Worst Thing’ She’s Ever Done,"The singer’s remarks, which she directed at Donald Trump in 2015, have since resurfaced and been the subject of memes on TikTok."
16,2024-01-19 10:00:45.862220,2024-01-19 07:48:31,Ex-Prosecutor Explains Why Donald Trump’s Latest Freak-Out Is A Gift For Jack Smith,Glenn Kirschner explained exactly what he'd do with the former president's Truth Social post.
17,2024-01-19 10:00:45.862220,2024-01-19 09:57:14,Seth Meyers Shreds Donald Trump Lawyer Alina Habba Over ‘Brutal’ Court Moment,"The judge's withering response to the former president's attorney grabbed the ""Late Night"" comedian's attention."
18,2024-01-19 10:00:45.862220,2024-01-19 10:45:15,"The 1 Thing Sleep Doctors Never, Ever Do In The Morning","This habit may seem harmless, but it can really mess with your entire day (and night!)."
19,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,This January Movement Challenges Women To Rethink Their Body Hair,The body hair positivity movement encourages people to examine societal norms and biases.
20,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,The Surprising Way Having Siblings Can Affect A Teen’s Mental Health,"Parents with multiple kids, you might want to pay attention to this."
21,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,5 Ways Restaurant Workers Wish You’d Be A Better Customer,"Even if you think you’re a great patron, the people who serve you say there might be room for improvement."
22,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,"These Cozy Slippers Won’t Leave Your Feet Sweaty, According to Reviewers","Be on the lookout for moisture-wicking, absorbent and breathable materials, like merino wool and authentic sheepskin."
23,2024-01-19 08:15:22.293501,2024-01-19 10:45:15,Here Are The Nicest Under-$20 Valentine’s Day Gifts You Can Find On Amazon,"Snag something for your special someone, and pick up something for yourself as well — the price is right!"
