INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2024-06-13 13:01:50.379569,2024-06-13 13:01:00,Trump in Washington for meetings with Republican allies,Former President Donald Trump is back in Washington for the first time since becoming the presumptive Republican nominee as well as a convicted felon. Follow here for the latest live news updates.
1,2024-06-13 13:01:50.375300,2022-12-10 17:24:17,How Kyrsten Sinema's decision makes Democrats' 2024 Senate map tighter,"Arizona Sen. Kyrsten Sinema decided to shake up the political world on Friday by becoming an independent. The former Democrat is still caucusing with the party in the Senate, so the Democratic caucus still has 51 members. Now, instead of 49 Democrats and two independents within their ranks, the caucus has 48 Democrats and three independents."
2,2024-06-13 13:01:50.375300,2022-12-11 16:16:48,Meet the woman steering Biden's bipartisan winning streak on Capitol Hill,The Biden administration managed to rack up a long list of major legislative wins in its first two years despite facing one of the most closely-divided Congresses in history.
3,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,CNN Political Briefing,"The political news you need to know, in 10 minutes or less. Hosted by David Chalian."
4,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,The Axe Files with David Axelrod,Go beyond the soundbites and get to know some of the most interesting players in politics.
5,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Margins of Error,Look closely at almost anything and you'll find data—lots of it. But what are those numbers really saying about who we are and what we believe? Harry Enten is on a mission to find out.
6,2024-06-13 13:01:50.375300,2022-12-08 03:36:24,The notable legal clouds that continue to hang over Donald Trump,"All eyes are on former President Donald Trump, who has launched another White House bid."
7,2024-06-13 13:01:50.375300,2022-11-29 23:32:13,The fine print of the Respect for Marriage Act,Let's start with the positive: Republicans and Democrats are coming together to protect same-sex marriage from the Supreme Court.
8,2024-06-13 13:01:50.375300,2023-06-13 20:58:58,Everything you need to know about Biden's student loan forgiveness program,"President Joe Biden's federal student loan forgiveness program, which promises to deliver up to $20,000 of debt relief for millions of borrowers, is on hold indefinitely as legal challenges work their way through the courts."
9,2024-06-13 13:01:50.375300,2024-06-11 00:45:05,Politics of the Day,Politics of the Day
10,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,0% intro APR until 2024 is 100% insane,
11,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,It's official: now avoid credit card interest into 2024,
12,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Experts: this is the best cash back card of 2022,
13,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Turn Your Rising Home Equity Into Cash You Can Use,
14,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Dream Big with a Home Equity Loan,
15,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Want Cash Out of Your Home? Here Are Your Best Options,
16,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Use the Right Card for Holiday Gifts (Save Hundreds on Interest),
17,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,10 Cards Charging 0% Interest Until 2024,
18,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Get a $200 Cash Back Bonus on Holiday Gift Buying,
19,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Supreme Court maintains access to abortion pill in unanimous decision,The Supreme Court has issued a decision on whether the US Food and Drug Administration overstepped its authority by expanding access to the abortion pill mifepristone. Follow here for the latest live news updates.
20,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,House GOP votes to hold Attorney General Garland in contempt,The House voted Wednesday to hold Attorney General Merrick Garland in contempt for refusing to turn over audio from President Joe Biden's interview with special counsel Robert Hur.
21,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Hunter Biden found guilty on all counts in gun case,A federal jury found Hunter Biden guilty Tuesday on all three federal felony gun charges he faced.
22,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,"A juror speaks to CNN after finding Hunter Biden guilty on all three federal felony gun charges, concluding that he violated laws meant to prevent drug addicts from owning firearms."
23,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,"CNN's Paula Reid reports on how Hunter Biden and his supporters reacted after a federal jury found him guilty on all three federal felony gun charges he faced, concluding that he violated laws meant to prevent drug addicts from owning firearms."
24,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,Jury begins deliberations in Hunter Biden's federal gun trial,Jury deliberations began Monday and will resume tomorrow in Hunter Biden's federal gun trial in Delaware.
25,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,CNN's Tom Foreman details how each of the women in Hunter Biden's life played a big role in his federal gun trial.
26,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,"Candidate for South Carolina's first congressional district Catherine Templeton discusses her and her opponent, Rep. Nancy Mace's (R-SC) stances on abortion."
27,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,Former prosecutor Jeremy Saland clarifies the legal details and implications of Hunter Biden's decision not to testify in his trial.
28,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,"Ruchir Sharma, author of ""What Went Wrong with Capitalism,"" tells Fareed why he thinks government overreach has made capitalism stop working for the little guy."
29,2024-06-13 13:01:50.375300,2024-06-13 13:01:00,,Jonathan Blitzer of The New Yorker speaks to Fareed about the shortcomings of the US immigration system -- and whether President Joe Biden's recent executive action will make a difference.
