INDEX,DOWNLOAD_TIME,DATE,TITLE,SUMMARY
0,2025-04-18 10:53:40.351632,2025-04-18 14:31:47,U.S. proposes lighter sanctions on Russia as part of peace plan with Ukraine: Bloomberg,"U.S. proposals for ending the war were shared in Paris on Thursday, according to Bloomberg."
1,2025-04-18 10:53:40.347037,2025-04-18 00:45:06,Trump administration announces fees on Chinese ships docking at U.S. ports,The Trump administration on Thursday announced fees on Chinese-built vessels.
2,2025-04-18 10:53:40.347037,2025-04-18 07:37:10,Ukraine says it has signed the outline of a minerals deal with the U.S.,"Ukraine said Thursday that it had signed the basis of a minerals deal with the U.S., although the details of the agreement are yet to be announced."
3,2025-04-18 10:53:40.347037,2025-04-18 04:35:29,Where 'Made in China 2025' missed the mark,"Beijing's Made in China' 2025 had ambitious goals. 10 years on, it's failed to meet several targets"
4,2025-04-18 10:53:40.347037,2025-04-18 07:19:45,Asia-Pacific markets trade mixed as investors parse Japan inflation data,"Japan's inflation grew 3.6% year on year in March, marking three straight years that the headline inflation figure is above the Bank of Japan's 2% target."
5,2025-04-18 10:53:40.347037,2025-04-17 23:41:55,"Japan inflation comes in at 3.6%, surpasses BOJ target for three straight years","Japan's inflation grew 3.6% year on year in March, marking three straight years that the headline inflation figure is above the Bank of Japan's 2% target."
6,2025-04-18 10:53:40.347037,2025-04-16 23:02:18,"From seaweed burgers to ‘upcycled’ potato chips, the high-end food industry is going ‘nature positive’","Waste or lost food cost more than $1 trillion, according to the World Bank. ""Upcycled"" ingredients could be part of the solution."
7,2025-04-18 10:53:40.347037,2025-04-17 13:04:54,Tariffs-spared Kremlin says a global war trade would still hurt Russia,The Kremlin says it's not immune from the economic aftershocks that could ensue in a potential global trade war.
8,2025-04-18 10:53:40.347037,2025-03-26 15:01:23,Register now: Applications open for the world's top fintech companies of 2025 list,"For the third year in a row, CNBC is working with market research firm Statista to list the world's top financial technology companies."
9,2025-04-18 10:53:40.347037,2025-04-17 18:08:09,"Trump again calls for Fed to cut rates, says Powell’s ‘termination cannot come fast enough’","President Donald Trump on Thursday again called for the Federal Reserve to lower rates and even hinted at the ""termination"" of Chair Jerome Powell."
10,2025-04-18 10:53:40.347037,2025-04-17 22:16:42,Netflix posts major earnings beat as revenue grows 13% in first quarter,"The report marks the first time Netflix did not disclose quarterly subscriber data, as it shifts its strategy to focus on revenue and other metrics."
11,2025-04-18 10:53:40.347037,2025-04-17 19:55:10,"Google hit with second antitrust blow, adding to concerns about future of ads business",A federal judge ruled on Thursday that Google held illegal monopolies in online advertising markets due to its position between ad buyers and sellers.
12,2025-04-18 10:53:40.347037,2025-04-17 22:28:36,Netflix maintained its 2025 guidance. That may not be the sign of confidence it seems,Netflix's choice not to bump guidance suggests caution despite the company predicting limited effect from macroeconomic turbulence.
13,2025-04-18 10:53:40.347037,2025-04-17 18:16:23,UnitedHealth's stock is plunging on higher medical costs. That may mean trouble for more insurers,The warning sign from a health-care giant seen as the insurance industry's bellwether may mean trouble for companies with Medicare Advantage plans.
14,2025-04-18 10:53:40.347037,2025-04-17 07:51:03,China targets U.S. services and other areas as it decries 'meaningless' tariff hikes on goods,"Beijing has wielded a wide range of punitive measures in recent days to strike back at Washington, including steps targeting American services sector."
15,2025-04-18 10:53:40.347037,2025-04-17 13:09:05,Turkey's central bank surprises with 350-basis-point rate hike,"Turkey's central bank surprised markets on Thursday when it raised its key interest rate, the one-week repurchase rate, from 42.5% to 46%."
16,2025-04-18 10:53:40.347037,2025-04-17 20:39:40,Chinese tea chain Chagee climbs 15% in stock market debut,"Chagee, a Chinese tea chain, made its U.S. public market debut on the Nasdaq as trade tensions between Washington and Beijing rise."
17,2025-04-18 10:53:40.347037,2025-04-17 12:10:04,CNBC's Inside India newsletter: Could India be a hedge against trade wars and tariffs?,"In the market chaos since April 2 ""liberation day"", investors are appearing to view India as a hedge against a potential flux in trade flows in the future."
18,2025-04-18 10:53:40.347037,2025-04-17 13:01:49,Hermès to hike U.S. prices for iconic bags and scarves in response to Trump tariffs,"The French luxury giant will look to ""fully offset"" the impact of blanket 10% tariffs with price hikes from May 1, it said Thursday."
19,2025-04-18 10:53:40.347037,2025-04-17 09:52:38,UBS loses crown as continental Europe's most valuable bank to Santander amid U.S. tariffs,"Santander and UBS' shares have diverged over recent months, with the Swiss lender shedding 17.2% in the year to date, while Santander has gained nearly 35%."
20,2025-04-18 10:53:40.347037,2025-04-17 10:40:41,TSMC denies it's talking to Intel about chipmaking joint venture,TSMC denied reports that the semiconductor giant was in active discussions with Intel regarding a chipmaking joint venture.
21,2025-04-18 10:53:40.347037,2025-04-17 05:55:09,Italy's 'Trump whisperer' Giorgia Meloni to meet U.S. president amid trade standoff with Europe,Meloni's visit to Washington makes her the first European leader to meet the president since he announced tariffs on European imports earlier this month.
22,2025-04-18 10:53:40.347037,2025-04-17 20:04:15,10-year Treasury yield rises after Fed chief warns of tariff effects,Investors weighed the state of the U.S. economy after remarks from Federal Reserve Chair Jerome Powell.
23,2025-04-18 10:53:40.347037,2025-04-17 08:25:38,TSMC sticks with its revenue forecast after profit tops estimates despite Trump trade worries,"TSMC beat profit expectations for the first quarter, thanks to a continued surge in demand for AI chips."
24,2025-04-18 10:53:40.347037,2025-04-17 07:31:20,Oil giant BP braces for shareholder showdown over green strategy U-turn,Britain's oil giant recently sought to resolve something of an identity crisis by launching a strategic reset.
25,2025-04-18 10:53:40.347037,2025-04-16 13:14:31,Tariffs clear the way for European Central Bank interest rate cut,The European Central Bank is widely expected to trim interest rates for the third time this year on Thursday.
26,2025-04-18 10:53:40.347037,2025-04-17 13:20:35,Trade war fallout: Cancellations of Chinese freight ships begin as bookings plummet,Canceled freight vessel sailings from China are up and will ripple through the supply chain as the trade war impact on the global economy intensifies.
27,2025-04-18 10:53:40.347037,2025-04-17 01:34:57,"Japan exports growth misses expectations, rising by a modest 3.9% in March as tariffs bite","The growth missed expectations of a 4.5% rise from economists polled by Reuters, and was lower than the 11.4% jump in February."
28,2025-04-18 10:53:40.347037,2025-04-16 06:40:40,CNBC's The China Connection newsletter: The U.S. wants China to call. Why it won’t – for now,The last time Donald Trump and Chinese President Xi Jinping spoke was just before the January 20 inauguration.
29,2025-04-18 10:53:40.347037,2025-04-17 06:30:01,CNBC Daily Open: A trade war can be fought without tariffs,"Trade barriers can come in many forms. Tariffs are just one. Onerous licensing requirements, export restrictions and fines on shipping are other obstacles."
